x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,Target,Stage
0.5061061978340149,0.4182511568069458,-0.6528064608573914,0.9992011189460754,0.5145187377929688,0.39387860894203186,-0.6706464886665344,0.9995205402374268,0.5200919508934021,0.393464058637619,-0.6706153154373169,0.9992921352386475,0.5256510972976685,0.39282718300819397,-0.6706318259239197,0.9995180368423462,0.4959965646266937,0.39352163672447205,-0.6735895276069641,0.999517560005188,0.4899779260158539,0.3931127190589905,-0.6736812591552734,0.9992307424545288,0.48395729064941406,0.39289391040802,-0.6737568378448486,0.9994909763336182,0.5340048670768738,0.37681227922439575,-0.5885090827941895,0.9990501999855042,0.4698002338409424,0.37757745385169983,-0.60671067237854,0.9994450211524963,0.5139875411987305,0.42397329211235046,-0.6041581034660339,0.9994431138038635,0.4940807819366455,0.42483869194984436,-0.6097212433815002,0.9995124340057373,0.5693123936653137,0.37713223695755005,-0.4015745520591736,0.9980509281158447,0.42736420035362244,0.38360583782196045,-0.4113006591796875,0.9989994168281555,0.627767026424408,0.39674127101898193,-0.2872363030910492,0.5305085182189941,0.40316861867904663,0.4392402768135071,-0.28065502643585205,0.6556891798973083,0.647724986076355,0.6057111024856567,-0.3431464731693268,0.7469315528869629,0.40202197432518005,0.6322406530380249,-0.2748633921146393,0.7319835424423218,0.6711951494216919,0.647354006767273,-0.39674675464630127,0.789919912815094,0.3834919035434723,0.6761211156845093,-0.3216875195503235,0.7137661576271057,0.6557348966598511,0.669880211353302,-0.42685404419898987,0.8101348876953125,0.42203694581985474,0.6976204514503479,-0.35056155920028687,0.7207675576210022,0.647639811038971,0.6590511798858643,-0.3583027720451355,0.7364392876625061,0.42326822876930237,0.6722339987754822,-0.2881772518157959,0.6605740785598755,0.5350531935691833,0.16204199194908142,0.022636374458670616,0.9987828135490417,0.4633197784423828,0.149405837059021,-0.02246471494436264,0.9992914199829102,0.5591905117034912,0.317533940076828,0.1862611174583435,0.051825255155563354,0.41806545853614807,0.2993675470352173,0.020197035744786263,0.31131595373153687,0.5149010419845581,0.27053701877593994,0.5273691415786743,0.017941173166036606,0.458134263753891,0.25273028016090393,0.4562271535396576,0.033285655081272125,0.5045549869537354,0.2427547723054886,0.5655468106269836,0.018169716000556946,0.47194474935531616,0.23103168606758118,0.5090103149414062,0.026474768295884132,0.5005430579185486,0.33001235127449036,0.5547752976417542,0.03418663144111633,0.4499804377555847,0.301162451505661,0.541086733341217,0.038370776921510696,1,0
0.46809592843055725,0.009454309940338135,-0.5588313341140747,0.9992270469665527,0.47435206174850464,-0.00823366641998291,-0.542389988899231,0.9993402361869812,0.4800375998020172,-0.006617486476898193,-0.5424535274505615,0.9990853071212769,0.48485860228538513,-0.004427909851074219,-0.5425856113433838,0.9992905259132385,0.46073874831199646,-0.007090508937835693,-0.5439496636390686,0.9993840456008911,0.45356884598731995,-0.004956305027008057,-0.5440699458122253,0.9991180896759033,0.44846946001052856,-0.0031520724296569824,-0.5442348122596741,0.9993826150894165,0.4930911064147949,0.011203467845916748,-0.4095333218574524,0.9987931847572327,0.4326862692832947,0.01674342155456543,-0.41608700156211853,0.999291181564331,0.4764549732208252,0.034182220697402954,-0.5060156583786011,0.9994680881500244,0.4595656991004944,0.03504586219787598,-0.5081670880317688,0.9995357990264893,0.5485389828681946,0.15563496947288513,-0.29023367166519165,0.9981971383094788,0.38280558586120605,0.17214977741241455,-0.3007749021053314,0.9990720748901367,0.589858889579773,0.35931745171546936,-0.2077445238828659,0.5764166116714478,0.3582785725593567,0.39141079783439636,-0.23941655457019806,0.6893221735954285,0.6047329902648926,0.5512296557426453,-0.27822718024253845,0.7641573548316956,0.36756378412246704,0.6082407832145691,-0.31004831194877625,0.7545299530029297,0.6216557025909424,0.6031436324119568,-0.3062775135040283,0.7940819263458252,0.36568698287010193,0.6725183725357056,-0.3343840539455414,0.7330902814865112,0.6075353622436523,0.6080804467201233,-0.34500226378440857,0.8131228089332581,0.3805727958679199,0.6657747030258179,-0.37802866101264954,0.7397353649139404,0.5996801257133484,0.5934637188911438,-0.29286524653434753,0.7471340894699097,0.3867822289466858,0.6443431973457336,-0.3260738253593445,0.6843895316123962,0.5174787640571594,0.5152173638343811,-8.244739001384005e-05,0.99851393699646,0.43225377798080444,0.5232971906661987,-0.00011356176401022822,0.9989815354347229,0.5280957221984863,0.8275858759880066,-0.04160846769809723,0.1300012618303299,0.44317078590393066,0.8167939186096191,-0.009673910215497017,0.36580348014831543,0.5353931784629822,1.0268349647521973,0.2990187108516693,0.06890220195055008,0.4482744634151459,1.022998571395874,0.29114019870758057,0.092989481985569,0.5307862162590027,1.0517864227294922,0.3219205439090729,0.037722423672676086,0.4548269212245941,1.048731803894043,0.3129936456680298,0.05516316369175911,0.5477862358093262,1.1226913928985596,0.1617298424243927,0.068085677921772,0.44376692175865173,1.1163673400878906,0.13694524765014648,0.08804526925086975,1,0
0.46775761246681213,0.008788465522229671,-0.5289806723594666,0.9992786645889282,0.47400403022766113,-0.0146017512306571,-0.5124845504760742,0.9993228912353516,0.47945207357406616,-0.012956943362951279,-0.5126054286956787,0.9990882277488708,0.4843839704990387,-0.01061529666185379,-0.5127462148666382,0.9992708563804626,0.4590744078159332,-0.012776986695826054,-0.5146173238754272,0.9993704557418823,0.45229870080947876,-0.01041836105287075,-0.5147313475608826,0.9991339445114136,0.44674116373062134,-0.007921659387648106,-0.5148937702178955,0.9993736743927002,0.4921872615814209,0.0058580199256539345,-0.36338141560554504,0.9988198280334473,0.43251925706863403,0.011019735597074032,-0.3714825212955475,0.9992936849594116,0.47646498680114746,0.03312792629003525,-0.4678572714328766,0.9995115995407104,0.4588906764984131,0.03452833369374275,-0.4705337584018707,0.9995729327201843,0.5485376119613647,0.15443994104862213,-0.2337416112422943,0.998371422290802,0.38201892375946045,0.17191427946090698,-0.24251481890678406,0.9991556406021118,0.5879287719726562,0.3592592477798462,-0.12818220257759094,0.6180192828178406,0.3582037687301636,0.3902028501033783,-0.16166046261787415,0.7192854881286621,0.6026557087898254,0.5494971871376038,-0.24726995825767517,0.7841389775276184,0.36739298701286316,0.6015905141830444,-0.27138519287109375,0.77452552318573,0.6169442534446716,0.6035162806510925,-0.2842671871185303,0.8073699474334717,0.36418384313583374,0.6639068126678467,-0.30173495411872864,0.7511728405952454,0.6054762601852417,0.608083188533783,-0.3286840617656708,0.8253790736198425,0.3798113465309143,0.6592620611190796,-0.3521784842014313,0.7580410838127136,0.5981451272964478,0.592649519443512,-0.26531073451042175,0.765856146812439,0.3858814835548401,0.6390384435653687,-0.29085731506347656,0.7072493433952332,0.5191094875335693,0.52756667137146,-0.0014712049160152674,0.9982946515083313,0.43210935592651367,0.5431751012802124,0.0013805541675537825,0.9985855221748352,0.5290063619613647,0.8315376043319702,-0.059562064707279205,0.20376095175743103,0.44309139251708984,0.8352870345115662,-0.016657376661896706,0.41358208656311035,0.5366889238357544,1.0529569387435913,0.29940229654312134,0.11290907859802246,0.45674198865890503,1.0109890699386597,0.2912532091140747,0.1328607201576233,0.5346239805221558,1.078644871711731,0.324655681848526,0.06166573241353035,0.4585391879081726,1.0605722665786743,0.3148503303527832,0.08039703220129013,0.5455953478813171,1.1522389650344849,0.17227481305599213,0.09585429728031158,0.4586709141731262,1.1357612609863281,0.1522168666124344,0.11991648375988007,1,0
0.46614566445350647,0.008211465552449226,-0.509486734867096,0.9993351697921753,0.47160133719444275,-0.01686563342809677,-0.49040985107421875,0.9993487596511841,0.4772312641143799,-0.015400955453515053,-0.4905213415622711,0.999136745929718,0.4827541410923004,-0.013553380966186523,-0.4906274676322937,0.9992977976799011,0.4556969702243805,-0.016419988125562668,-0.49270695447921753,0.9993929266929626,0.4491632580757141,-0.014788140542805195,-0.49278026819229126,0.9991809725761414,0.44321712851524353,-0.012954751960933208,-0.49294090270996094,0.9993939399719238,0.4909549653530121,0.0027994653210043907,-0.3340001702308655,0.9988864064216614,0.42975807189941406,0.005842016078531742,-0.343747615814209,0.9993290901184082,0.4757433831691742,0.03311599791049957,-0.4465155601501465,0.9995551705360413,0.4574417471885681,0.03412832319736481,-0.4493118226528168,0.9996098279953003,0.547447681427002,0.14963045716285706,-0.205239936709404,0.998530924320221,0.381709486246109,0.16553322970867157,-0.2253158986568451,0.9992315769195557,0.5834378600120544,0.35868024826049805,-0.09604095667600632,0.6555501222610474,0.3581722676753998,0.38604575395584106,-0.15102584660053253,0.7464424967765808,0.5934731364250183,0.5487340092658997,-0.23457562923431396,0.8044407367706299,0.3668932616710663,0.5852766633033752,-0.2726113200187683,0.7944777607917786,0.6068150997161865,0.6038047075271606,-0.28090330958366394,0.8241085410118103,0.3636835515499115,0.6513090133666992,-0.3093319535255432,0.7711970806121826,0.5922802686691284,0.6079114079475403,-0.32746878266334534,0.8405672311782837,0.379494309425354,0.6473447680473328,-0.3545525372028351,0.7778652906417847,0.5834061503410339,0.5919831395149231,-0.2544756233692169,0.7867170572280884,0.38492870330810547,0.6255787014961243,-0.2945966124534607,0.7318482995033264,0.5219085216522217,0.5483332872390747,-0.001839241711422801,0.9983097910881042,0.4321762025356293,0.5618974566459656,0.0018741324311122298,0.9984645843505859,0.5320820212364197,0.8354000449180603,-0.04874320328235626,0.27174389362335205,0.4386105537414551,0.8571730852127075,0.04850095137953758,0.45113295316696167,0.5405480265617371,1.0807443857192993,0.29855382442474365,0.1482771784067154,0.45657849311828613,1.0010573863983154,0.4052286744117737,0.15112978219985962,0.5392409563064575,1.1083009243011475,0.323681116104126,0.08350019156932831,0.46014469861984253,1.0187385082244873,0.4364938735961914,0.09803491830825806,0.5458801984786987,1.1876128911972046,0.17185541987419128,0.11440832167863846,0.4565790295600891,1.1532344818115234,0.2851642966270447,0.13116760551929474,1,0
0.464761346578598,0.007565650623291731,-0.5007794499397278,0.9993948340415955,0.4697786867618561,-0.018325533717870712,-0.4800375998020172,0.9993985891342163,0.4754672944545746,-0.016873233020305634,-0.48013490438461304,0.9992080330848694,0.4812088906764984,-0.015130027197301388,-0.4802296757698059,0.9993517398834229,0.4536193013191223,-0.0190887413918972,-0.48339295387268066,0.9994364976882935,0.4476369321346283,-0.018051179125905037,-0.48344460129737854,0.9992455840110779,0.44111114740371704,-0.01649944856762886,-0.4835786819458008,0.9994346499443054,0.48931044340133667,-0.0009206911781802773,-0.3188253939151764,0.9989801645278931,0.4286641478538513,0.0004594933125190437,-0.3359239399433136,0.9993794560432434,0.47499480843544006,0.03287506848573685,-0.43683165311813354,0.9995970129966736,0.4559878408908844,0.03245065361261368,-0.44143351912498474,0.9996456503868103,0.5465795397758484,0.14761672914028168,-0.19588670134544373,0.9986749887466431,0.381579726934433,0.16275645792484283,-0.21785768866539001,0.9992997050285339,0.5811566710472107,0.35859090089797974,-0.08849798142910004,0.6894195079803467,0.35820871591567993,0.38185954093933105,-0.14393861591815948,0.7708749771118164,0.5881990194320679,0.5475322008132935,-0.23700051009655,0.8231409788131714,0.3657914400100708,0.5734599232673645,-0.2695814371109009,0.8124918937683105,0.6017263531684875,0.6038916110992432,-0.28482306003570557,0.839910089969635,0.3633638024330139,0.6415624618530273,-0.3121281862258911,0.7894842028617859,0.5849736928939819,0.6076135039329529,-0.3290201723575592,0.8548890352249146,0.379076212644577,0.6375337243080139,-0.35700076818466187,0.7959641814231873,0.5775066018104553,0.591804563999176,-0.2577974498271942,0.8061683773994446,0.38384881615638733,0.6177648305892944,-0.29361093044281006,0.7543039917945862,0.5250702500343323,0.5603669285774231,-0.0005305047379806638,0.998344361782074,0.4332606792449951,0.5725377202033997,0.0007154600461944938,0.9984344244003296,0.5385889410972595,0.8411036133766174,-0.005885441787540913,0.3321174383163452,0.4386690557003021,0.8554641604423523,0.05463647097349167,0.4877004325389862,0.5439980626106262,1.0814858675003052,0.3697614073753357,0.17869526147842407,0.45818275213241577,1.000062108039856,0.4019949436187744,0.17593510448932648,0.5409080386161804,1.109115719795227,0.3994986116886139,0.11331573128700256,0.46197882294654846,1.0704433917999268,0.4319702684879303,0.11981494724750519,0.5538696050643921,1.1853371858596802,0.25767892599105835,0.13241921365261078,0.45635756850242615,1.161325216293335,0.27739328145980835,0.1454547792673111,1,0
0.4608927369117737,0.007806450594216585,-0.501418948173523,0.9994312524795532,0.46647125482559204,-0.01805924065411091,-0.48222845792770386,0.9994035363197327,0.47260522842407227,-0.016612853854894638,-0.48234692215919495,0.999233067035675,0.4788738191127777,-0.014923794195055962,-0.48249906301498413,0.9993579983711243,0.4502471089363098,-0.018789853900671005,-0.4845498204231262,0.9994295239448547,0.4447999596595764,-0.01762589067220688,-0.48461174964904785,0.9992586374282837,0.43791142106056213,-0.01611732318997383,-0.4847699999809265,0.9994240403175354,0.488487184047699,-0.0011036037467420101,-0.3163844347000122,0.9990234971046448,0.42701220512390137,0.001274795620702207,-0.32831257581710815,0.9993842244148254,0.4715538024902344,0.032926153391599655,-0.4344078004360199,0.9996283054351807,0.4526830315589905,0.03247036039829254,-0.43779855966567993,0.9996704459190369,0.5457338094711304,0.14417433738708496,-0.1838834583759308,0.9988011121749878,0.3818139135837555,0.15972915291786194,-0.20215778052806854,0.9993565678596497,0.5790466070175171,0.35702913999557495,-0.06845013797283173,0.7197569012641907,0.35856133699417114,0.3791218101978302,-0.1219606027007103,0.7930024862289429,0.5862280130386353,0.5471919178962708,-0.22604462504386902,0.8397418856620789,0.365700900554657,0.567668080329895,-0.25414663553237915,0.8292421102523804,0.5996938943862915,0.6040316820144653,-0.2789989113807678,0.8536495566368103,0.36337557435035706,0.6357322931289673,-0.30134671926498413,0.806652843952179,0.582822322845459,0.607306182384491,-0.32901495695114136,0.8673892617225647,0.37907856702804565,0.6306940317153931,-0.3535209596157074,0.8129057884216309,0.575877845287323,0.5917164087295532,-0.248578742146492,0.8232451677322388,0.3837757110595703,0.611570417881012,-0.2782917618751526,0.7749699354171753,0.5287929773330688,0.5664640069007874,0.0025132212322205305,0.9982852339744568,0.4346708655357361,0.5786072611808777,-0.002264031209051609,0.998314380645752,0.5424586534500122,0.8502318263053894,-0.014826932922005653,0.3705121874809265,0.4370748996734619,0.8697853088378906,0.006106049288064241,0.5083238482475281,0.5476020574569702,1.091338038444519,0.4208621382713318,0.1775740534067154,0.45882636308670044,1.0015534162521362,0.3693801462650299,0.17731118202209473,0.5437439680099487,1.1178580522537231,0.45973044633865356,0.1213463619351387,0.46206575632095337,1.113436222076416,0.3998481333255768,0.12096340209245682,0.5594448447227478,1.1934906244277954,0.3227196931838989,0.13117174804210663,0.4624411165714264,1.187718152999878,0.23541292548179626,0.14258135855197906,1,0
0.4636542797088623,0.007888070307672024,-0.47380542755126953,0.9994800090789795,0.4692220687866211,-0.018993154168128967,-0.4551784098148346,0.9994447827339172,0.47542810440063477,-0.018211714923381805,-0.45525917410850525,0.9992921948432922,0.4824754595756531,-0.017307886853814125,-0.45534729957580566,0.9994033575057983,0.4527936577796936,-0.019117191433906555,-0.45636606216430664,0.9994639754295349,0.4477549195289612,-0.018015630543231964,-0.4563918113708496,0.9993084669113159,0.44079428911209106,-0.016365133225917816,-0.4564915597438812,0.9994538426399231,0.4911053776741028,-0.0044000898487865925,-0.29950201511383057,0.9991023540496826,0.43075481057167053,0.000917770026717335,-0.3079865276813507,0.999419093132019,0.47368520498275757,0.03331463783979416,-0.4117462635040283,0.9996615648269653,0.45546799898147583,0.03256503492593765,-0.4138109087944031,0.999698281288147,0.5458229184150696,0.14439702033996582,-0.1909245401620865,0.9989168643951416,0.389638215303421,0.159865140914917,-0.19053104519844055,0.9994111657142639,0.5786100625991821,0.35686784982681274,-0.09124483168125153,0.7469657063484192,0.3661797046661377,0.3757826089859009,-0.1129843220114708,0.8121337294578552,0.5807551741600037,0.5475605130195618,-0.23008409142494202,0.8546640276908875,0.3710476756095886,0.5636568069458008,-0.22836193442344666,0.8426321744918823,0.5903483033180237,0.6065488457679749,-0.28127604722976685,0.8660951256752014,0.36918848752975464,0.6307727098464966,-0.27356603741645813,0.8198341727256775,0.5759546756744385,0.6074909567832947,-0.3300887644290924,0.8785784840583801,0.38247063755989075,0.6235598921775818,-0.3296719193458557,0.8258997797966003,0.5701074004173279,0.5917989611625671,-0.25129610300064087,0.8385469317436218,0.3868614733219147,0.6036959886550903,-0.2540443539619446,0.7916975021362305,0.5311610102653503,0.5704460740089417,0.0024520019069314003,0.9983232617378235,0.43886756896972656,0.5795021653175354,-0.0021703119855374098,0.9983571767807007,0.5456327199935913,0.8300396203994751,0.046311717480421066,0.4250509440898895,0.43721795082092285,0.8653311729431152,0.058305226266384125,0.5489075779914856,0.547711968421936,1.0071241855621338,0.4254332482814789,0.2236355096101761,0.4590884745121002,0.9943385720252991,0.37567102909088135,0.22387079894542694,0.543651282787323,1.0187381505966187,0.4563566744327545,0.16043385863304138,0.46439558267593384,1.0228701829910278,0.4020172655582428,0.1524461954832077,0.5614258050918579,1.1675207614898682,0.3234092593193054,0.1664469838142395,0.4615216851234436,1.1792759895324707,0.2433394193649292,0.17557820677757263,1,0
0.4668601155281067,0.008711019530892372,-0.4633776545524597,0.9995248317718506,0.47229665517807007,-0.018606865778565407,-0.44276243448257446,0.9994837641716003,0.47830691933631897,-0.01808089204132557,-0.4428573548793793,0.9993471503257751,0.4851999878883362,-0.017086107283830643,-0.442924439907074,0.9994456171989441,0.4568125307559967,-0.01848459057509899,-0.44479694962501526,0.9994979500770569,0.45189303159713745,-0.01744462363421917,-0.44484204053878784,0.999356746673584,0.4456427991390228,-0.015842150896787643,-0.44495970010757446,0.9994840025901794,0.4948827624320984,-0.004009490367025137,-0.2818439304828644,0.9991742372512817,0.4340514540672302,0.0013857419835403562,-0.29406464099884033,0.9994527101516724,0.47762006521224976,0.03352614492177963,-0.4003318250179291,0.9996917247772217,0.45968589186668396,0.03271139785647392,-0.4034753441810608,0.9997239112854004,0.548164963722229,0.14446645975112915,-0.17054492235183716,0.999020516872406,0.3951857089996338,0.16006498038768768,-0.18028131127357483,0.9994588494300842,0.5787122845649719,0.3567429482936859,-0.07880815118551254,0.7715381383895874,0.37138861417770386,0.37579306960105896,-0.1088986024260521,0.8298351168632507,0.5808693170547485,0.5474910736083984,-0.23398788273334503,0.8683896064758301,0.37530380487442017,0.5604285597801208,-0.23196835815906525,0.8554674386978149,0.591421902179718,0.6065455675125122,-0.28187984228134155,0.8777366280555725,0.3734542727470398,0.6275409460067749,-0.27717384696006775,0.8326311707496643,0.5761038064956665,0.6071009039878845,-0.33526816964149475,0.8891146779060364,0.3861600160598755,0.6206456422805786,-0.3316901922225952,0.8385496735572815,0.570364773273468,0.591666579246521,-0.25499314069747925,0.8527705669403076,0.39007991552352905,0.6008721590042114,-0.25632837414741516,0.8074857592582703,0.5349982380867004,0.5703128576278687,0.0035491646267473698,0.9982979893684387,0.4419260025024414,0.5785936117172241,-0.0032307389192283154,0.998365044593811,0.550653338432312,0.8248404860496521,0.029455935582518578,0.47376516461372375,0.4372480511665344,0.8606723546981812,0.04444405436515808,0.5854580998420715,0.5493586659431458,0.999354898929596,0.40768617391586304,0.2605685591697693,0.45975422859191895,1.0005929470062256,0.34589678049087524,0.26555946469306946,0.5440047979354858,1.0148422718048096,0.4382930397987366,0.19546978175640106,0.46424683928489685,1.0905601978302002,0.3691141903400421,0.17502418160438538,0.5755175352096558,1.1657739877700806,0.2974373698234558,0.1951628178358078,0.4602680802345276,1.1816307306289673,0.19094309210777283,0.20217573642730713,1,0
0.4923173785209656,0.01435096375644207,-0.46149706840515137,0.9995623230934143,0.4966268539428711,-0.012853708118200302,-0.44206252694129944,0.9995121955871582,0.5016061067581177,-0.012534569017589092,-0.4421485960483551,0.9993912577629089,0.5063635110855103,-0.011705405078828335,-0.44221606850624084,0.9994778037071228,0.4811524748802185,-0.012212241068482399,-0.44450607895851135,0.9995203614234924,0.4753217101097107,-0.011068623512983322,-0.4445663094520569,0.9993923902511597,0.47028207778930664,-0.009864769876003265,-0.4446839690208435,0.9995015859603882,0.5093780159950256,0.0017074322095140815,-0.28524982929229736,0.999233603477478,0.454275906085968,0.010812903754413128,-0.2997555732727051,0.9994741082191467,0.5001991391181946,0.039365217089653015,-0.39952582120895386,0.9997173547744751,0.4827979505062103,0.039039842784404755,-0.4033510088920593,0.9997443556785583,0.5627402067184448,0.15300406515598297,-0.17536017298698425,0.9991132020950317,0.4110068678855896,0.17086021602153778,-0.17903265357017517,0.9995017051696777,0.5853678584098816,0.3614550232887268,-0.07356124371290207,0.793663740158081,0.3920576870441437,0.3760717511177063,-0.09039802104234695,0.8457587361335754,0.5856741666793823,0.5495979189872742,-0.2192012071609497,0.8807626366615295,0.38447028398513794,0.5540001392364502,-0.19872131943702698,0.8673596382141113,0.5921956896781921,0.609011173248291,-0.2681445777416229,0.8882696032524109,0.3822041451931,0.6164864301681519,-0.2391779124736786,0.8448126316070557,0.5770983099937439,0.6089128851890564,-0.3197114169597626,0.8986486792564392,0.3944469094276428,0.6104665994644165,-0.2945540249347687,0.8505465388298035,0.5725162029266357,0.5930578708648682,-0.24049699306488037,0.8656401038169861,0.3991536796092987,0.5924281477928162,-0.2233801782131195,0.8223064541816711,0.5415423512458801,0.574495255947113,0.003549108747392893,0.9982709288597107,0.45014435052871704,0.5788401961326599,-0.003242046106606722,0.9983726143836975,0.5515916347503662,0.8252609968185425,0.03756248578429222,0.5161129832267761,0.4403323233127594,0.8599398136138916,0.03891419246792793,0.6177618503570557,0.5543991923332214,0.9907751083374023,0.4072173237800598,0.2956124544143677,0.4609526991844177,1.0012013912200928,0.34088951349258423,0.302509605884552,0.5494152307510376,1.0067143440246582,0.43770989775657654,0.23118837177753448,0.4643266797065735,1.092918872833252,0.3632517457008362,0.19513534009456635,0.5792428255081177,1.1418795585632324,0.30503448843955994,0.22497990727424622,0.45985403656959534,1.1758708953857422,0.18845567107200623,0.2272353172302246,1,0
0.5043507814407349,0.016374507918953896,-0.4462089538574219,0.9995936155319214,0.5086957812309265,-0.009278039447963238,-0.42530083656311035,0.9995327591896057,0.5142129063606262,-0.008387859910726547,-0.4254012107849121,0.9994249939918518,0.5197840929031372,-0.006848284043371677,-0.4254930019378662,0.999499499797821,0.49389123916625977,-0.008167371153831482,-0.4306833744049072,0.9995356798171997,0.4884514808654785,-0.006452653091400862,-0.43073907494544983,0.9994202852249146,0.4823020100593567,-0.004207735415548086,-0.4308435320854187,0.9995129108428955,0.5238536596298218,0.009439881891012192,-0.26496201753616333,0.9992793202400208,0.46912360191345215,0.01670915260910988,-0.29214227199554443,0.9994927644729614,0.5129297375679016,0.04248282313346863,-0.3830936849117279,0.9997384548187256,0.4949585795402527,0.04194457828998566,-0.39060065150260925,0.9997614622116089,0.5712529420852661,0.16180160641670227,-0.14269116520881653,0.9991936683654785,0.42372918128967285,0.17330826818943024,-0.18305715918540955,0.9995357394218445,0.5908523797988892,0.3633693754673004,-0.032571882009506226,0.8131543397903442,0.3973056972026825,0.3760787546634674,-0.11178908497095108,0.8602826595306396,0.5963072180747986,0.5496035814285278,-0.16893766820430756,0.8914946913719177,0.3870576024055481,0.5506736040115356,-0.22116582095623016,0.8781249523162842,0.603008508682251,0.6097914576530457,-0.21329855918884277,0.8968915939331055,0.3816737234592438,0.6100737452507019,-0.2588728666305542,0.8556642532348633,0.5894660353660583,0.609310507774353,-0.2658243179321289,0.9064685106277466,0.3956170380115509,0.6048560738563538,-0.3121247887611389,0.8612442016601562,0.5844336748123169,0.5935855507850647,-0.19180840253829956,0.8764165043830872,0.4010298252105713,0.5860428214073181,-0.24404612183570862,0.8354665637016296,0.5471785068511963,0.5731198787689209,0.008833217434585094,0.9982429146766663,0.4577832818031311,0.5766847133636475,-0.008512740954756737,0.9983592629432678,0.5532771944999695,0.8265796303749084,0.02854604460299015,0.556190013885498,0.44577574729919434,0.8557701706886292,0.016065813601017,0.6482481360435486,0.55579674243927,0.9969698786735535,0.3963190019130707,0.3285583257675171,0.4607080817222595,1.0544939041137695,0.28638511896133423,0.339717835187912,0.5541951060295105,1.0464571714401245,0.42195695638656616,0.2605699598789215,0.46414750814437866,1.0966531038284302,0.3067258298397064,0.21145613491535187,0.5834790468215942,1.1421407461166382,0.29506516456604004,0.2515125870704651,0.4596199095249176,1.1727321147918701,0.12561605870723724,0.2524815797805786,1,0
